46524.00    -0.61225516
46524.10    -0.55883008
46524.20    -0.73354506
46524.30    -0.78653020
46524.40    -0.67814636
46524.50    -0.52113420
46524.60    -0.61534524
46524.70    -0.42231539
46524.80    -0.73001003
46524.90    -0.45445529
46525.00    -0.54398203
46525.10    -0.55544198
46525.20    -0.69571501
46525.30    -0.70620698
46525.40    -0.71986765
46525.50    -0.53585327
46525.60    -0.52956229
46525.70    -0.42571229
46525.80    -0.54001433
46525.90    -0.40728280
46526.00    -0.48337701
46526.10    -0.49002415
46526.20    -0.35698754
46526.30    -0.17153986
46526.40    -0.24327713
46526.50    -0.41560197
46526.60    -0.40646440
46526.70    -0.23135073
46526.80    -0.29888541
46526.90    -0.41516307
46527.00    -0.37983814
46527.10    -0.30351442
46527.20    -0.07879445
46527.30    -0.32111302
46527.40    -0.22849412
46527.50    -0.07112967
46527.60    -0.41135871
46527.70    -0.27399018
46527.80    -0.44775584
46527.90    -0.20791933
46528.00    -0.26859465
46528.10    -0.32713532
46528.20    -0.28896374
46528.30    -0.21202530
46528.40    -0.16224138
46528.50    -0.16272509
46528.60    -0.18382594
46528.70    -0.21985903
46528.80    -0.16032010
46528.90    -0.15767244
46529.00    -0.11017069
46529.10    -0.14298199
46529.20    -0.09894854
46529.30    -0.14927696
46529.40    -0.11237729
46529.50    -0.00059140
46529.60    -0.17656751
46529.70    -0.18144944
46529.80    -0.11410768
46529.90    -0.06476485
46530.00    -0.07703081
46530.10    -0.07126704
46530.20    -0.11735225
46530.30    -0.15482129
46530.40    -0.06471968
46530.50    -0.02561028
46530.60    -0.10939460
46530.70    -0.00248794
46530.80    -0.09574632
46530.90     0.05612208
46531.00     0.15194401
46531.10    -0.05693632
46531.20    -0.01696141
46531.30     0.01519467
46531.40     0.12988792
46531.50    -0.03645828
46531.60     0.01498715
46531.70     0.01906506
46531.80    -0.00057515
46531.90     0.07230301
46532.00     0.07282634
46532.10     0.06233722
46532.20     0.09646200
46532.30     0.03769099
46532.40     0.07307684
46532.50     0.10431167
46532.60     0.14672776
46532.70     0.19249451
46532.80     0.21653344
46532.90     0.24513030
46533.00     0.14764746
46533.10     0.17043599
46533.20     0.16257228
46533.30     0.12639448
46533.40     0.16514267
46533.50     0.15100829
46533.60     0.19738774
46533.70     0.23364386
46533.80     0.26780358
46533.90     0.26158810
46534.00     0.23152159
46534.10     0.24046347
46534.20     0.26027405
46534.30     0.27401233
46534.40     0.28770298
46534.50     0.28889516
46534.60     0.29546997
46534.70     0.25269893
46534.80     0.22992070
46534.90     0.26936221
46535.00     0.24915838
46535.10     0.26840186
46535.20     0.26678392
46535.30     0.26970300
46535.40     0.35599703
46535.50     0.33143181
46535.60     0.32801095
46535.70     0.32250944
46535.80     0.31227386
46535.90     0.34921438
46536.00     0.33929333
46536.10     0.30544180
46536.20     0.32539737
46536.30     0.28712669
46536.40     0.23049255
46536.50     0.23828745
46536.60     0.26735565
46536.70     0.23596722
46536.80     0.23949011
46536.90     0.24934262
46537.00     0.22223249
46537.10     0.27781752
46537.20     0.27858853
46537.30     0.27272856
46537.40     0.26222339
46537.50     0.25650603
46537.60     0.26943395
46537.70     0.26510078
46537.80     0.26648402
46537.90     0.25373235
46538.00     0.22731860
46538.10     0.23262368
46538.20     0.26102516
46538.30     0.22624670
46538.40     0.21088979
46538.50     0.22703019
46538.60     0.20080400
46538.70     0.19997136
46538.80     0.17990525
46538.90     0.28760877
46539.00     0.19060847
46539.10     0.16521725
46539.20     0.22240309
46539.30     0.17841096
46539.40     0.13238277
46539.50     0.14334804
46539.60     0.12456226
46539.70     0.11320242
46539.80     0.10559990
46539.90     0.10461379
46540.00     0.08510105
46540.10     0.08438083
46540.20     0.07250027
46540.30     0.05948978
46540.40     0.07015401
46540.50     0.04242190
46540.60     0.03345982
46540.70     0.02255262
46540.80    -0.00006134
46540.90     0.00538249
46541.00    -0.01486899
46541.10    -0.08405540
46541.20    -0.06504659
46541.30    -0.00485938
46541.40     0.09205870
46541.50     0.04405828
46541.60     0.01393333
46541.70    -0.01097422
46541.80    -0.08385772
46541.90    -0.06782569
46542.00    -0.10509858
46542.10    -0.15318123
46542.20    -0.14854869
46542.30    -0.09515533
46542.40    -0.12157065
46542.50    -0.18397176
46542.60    -0.26423806
46542.70    -0.23602840
46542.80    -0.14006063
46542.90    -0.04072022
46543.00    -0.13669623
46543.10    -0.21835157
46543.20    -0.28757477
46543.30    -0.30355892
46543.40    -0.30967921
46543.50    -0.17240079
46543.60    -0.15159118
46543.70    -0.29439449
46543.80    -0.26978633
